new,host,a,aaaa,soa,status_code,cdn,cdn-name,cname,mx,ns,txt,caa,has_internal_ips,internal_ips
[x],gsemail.onetrust.com,,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,u25814796.wl047.sendgrid.net,mx.sendgrid.net,,v=spf1 ip4:168.245.17.151 -all,,,
[x],gslink.onetrust.com,"18.66.122.127, 18.66.122.23, 18.66.122.44, 18.66.122.55","2600:9000:2250:9400:5:3437:eb80:93a1, 2600:9000:2250:ce00:5:3437:eb80:93a1, 2600:9000:2250:2e00:5:3437:eb80:93a1, 2600:9000:2250:200:5:3437:eb80:93a1, 2600:9000:2250:800:5:3437:eb80:93a1, 2600:9000:2250:f200:5:3437:eb80:93a1, 2600:9000:2250:b200:5:3437:eb80:93a1, 2600:9000:2250:a00:5:3437:eb80:93a1","ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,d3d1ie68h9obzi.cloudfront.net,,"ns-1379.awsdns-44.org, ns-1572.awsdns-04.co.uk, ns-416.awsdns-52.com, ns-840.awsdns-41.net",,,,
[x],halfords-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],halfords.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],harborfreight.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],harborfreight.wopi.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],harvard-dce-preference.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],harvard-dce.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],haystackid-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],heinekenbrasil-privacy.my.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],heinekenbrasil.my.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hermes.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],highbournegroup-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],highmark.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],highmark.wopi.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],homesforstudents-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],homesforstudents.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hootsuite.my.onetrust.com,"172.64.144.98, 104.18.43.158",,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hopkins.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hse-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hse.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],huel-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],huel.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hulu.wopi.onetrust.com,"188.114.99.229, 188.114.98.229","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hyde-privacy.my.onetrust.com,"188.114.99.229, 188.114.98.229","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hyde.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],iapp.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],icon.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ideas.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],images.elq.onetrust.com,"92.123.104.5, 92.123.104.67",,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"s2025046056.sc.en25.com, s2025046056.sc.en25.com.edgekey.net, e39374.x.akamaiedge.net",,,,,,
[x],impellam.my.onetrust.com,"172.64.144.98, 104.18.43.158",,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],info.onetrust.com,192.29.202.91,,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,True,oracle,"s2025046056.hs.eloqua.com, p06a.hs.eloqua.com",,,,,,
[x],inhealthgroup-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],inhealthgroup.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],insead-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],insead.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],integrate.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],integris.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],intel-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],intel.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],interpublic-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],interpublic.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],issdataprotection-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],issdataprotection.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],itv.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jams-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98",,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jams.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jenkins.onetrust.com,255.255.255.255,,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,onetrustjenkins.southcentralus.cloudapp.azure.com,,,,,True,255.255.255.255
[x],jhsf-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jhsf.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],joinclyde-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jsheld.my.onetrust.com,"188.114.99.229, 188.114.98.229","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],jti.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],kar-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],karriere-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],knackshops-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],knackshops.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],labs.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],labs.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],labs.wopi.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lacework-requests.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lacework.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ladbible-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ladbible.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lagosan-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lb01.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],learning.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],lendico-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lendico.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],liferay.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],live.jp.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],lncurtis-requests.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],loki.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],lumis-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lunagrill-requests.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lunagrill.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lvmh-myduties.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lyncdiscover.onetrust.com,52.112.192.14,2603:1027:0:48::21,"admin.nsatc.net, dns.level3.net",NOERROR,,,webdir.online.lync.com,,,,,,
[x],maesa-request.my.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],maesa.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],maf.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],maf.wopi.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mail.dev.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.integris.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.lb01.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.my.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.privacypedia.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.release.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.staging2.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.staginglb01.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.store-dev.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.store-staging.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.tcf-dev.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.trust.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.tv.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail.www1.onetrust.com,,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mail01.elq.onetrust.com,141.145.11.236,,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],mango-privacy.my.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mango.my.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mapei.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],maqnelson-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],maregionsud-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mavbeautybrands-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mavbeautybrands.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mckesson.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],md-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],md.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],medable-requests.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],medable.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],media.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mediamath-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],medline.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mercury.my.onetrust.com,"104.18.43.158, 172.64.144.98",,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],micron-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],millerknoll-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158",,"bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],millerknoll.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],modal-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],modal.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::ac40:9062, 2606:4700:4400::6812:2b9e","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mountsinai.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],movado-privacy.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],msa.my.onetrust.com,"104.18.43.158, 172.64.144.98","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],msasafety.my.onetrust.com,,"2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],msc.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],msoid.onetrust.com,"20.190.160.20, 40.126.32.140, 40.126.32.136, 40.126.32.138, 20.190.160.17, 40.126.32.68, 40.126.32.133, 40.126.32.72",,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,True,azure,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net",,,,,,
[x],multivix-lgpd.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mvw-global-privacy.my.onetrust.com,"188.114.99.229, 188.114.98.229","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],mvw-global-privacy.wopi.onetrust.com,"188.114.98.229, 188.114.99.229","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],my-basf-privacy.my.onetrust.com,"172.64.144.98, 104.18.43.158","2606:4700:4400::6812:2b9e, 2606:4700:4400::ac40:9062","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
