input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_mismatched,tls_expired
api.pvoi.identityservice-pdev.npe.auspost.com.au,,404,23,,api.pvoi.identityservice-pdev.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-23T23:59:59Z,CN=api.pvoi.identityservice-pdev.npe.auspost.com.au,api.pvoi.identityservice-pdev.npe.auspost.com.au,api.pvoi.identityservice-ptest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7b676f960f1b2a98a247b92683d818c9,8876ecd4d583f1bfa44753a6628ffcdde41464eb3c8fb3b89f2cb5f6e73b64b7,,ctls,api.pvoi.identityservice-pdev.npe.auspost.com.au,cloudfront,443,https://api.pvoi.identityservice-pdev.npe.auspost.com.au:443,https,pvoi,application/json,GET,18.66.147.40,/,631524574,,18.66.147.3,HSTS,1,False,True,,,
api.pvoi.identityservice-stest.npe.auspost.com.au,,404,23,,api.pvoi.identityservice-stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-22T23:59:59Z,CN=api.pvoi.identityservice-stest.npe.auspost.com.au,api.pvoi.identityservice-stest.npe.auspost.com.au,pvoi.identityservice-stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cc959b9c7a8ea7a1cbd72c8b21b56403,406023f0694d74c5e82e3e34da7db12b7fc4f912d31fbf31022ef2294d82c63a,,ctls,api.pvoi.identityservice-stest.npe.auspost.com.au,cloudfront,443,https://api.pvoi.identityservice-stest.npe.auspost.com.au:443,https,pvoi,application/json,GET,108.138.17.79,/,631524574,,108.138.17.47,HSTS,1,False,True,,,
api.pvoi.identityservice.auspost.com.au,,404,23,,api.pvoi.identityservice.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-07-16T23:59:59Z,CN=pvoi.identityservice.auspost.com.au,pvoi.identityservice.auspost.com.au,api.pvoi.identityservice.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e4daaf6f7567731bb453c1d2f0025901,46ea55a3378bf763db1836dfc74b7443184e915e79a210b06f456c3d0c17859b,,ctls,api.pvoi.identityservice.auspost.com.au,cloudfront,443,https://api.pvoi.identityservice.auspost.com.au:443,https,pvoi,application/json,GET,18.172.89.55,/,631524574,,18.172.89.72,HSTS,1,False,True,,,
api.sdd.auspost.com.au,,403,23,,api.sdd.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=sdd.auspost.com.au,sdd.auspost.com.au,api.sdd.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0285f63a77c5e1204cba6d3516be9d62,d97d2c552cda3f79b2d23bcba2664dbab33e320ff93084d91856c161c7b5b682,,ctls,api.sdd.auspost.com.au,cloudfront,443,https://api.sdd.auspost.com.au:443,https,,application/json,GET,108.138.17.97,/,968070783,,108.138.17.86,Amazon Web Services,1,False,True,,,
api.sdd.ptest.npe.auspost.com.au,,403,23,,api.sdd.ptest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=sdd.ptest.npe.auspost.com.au,sdd.ptest.npe.auspost.com.au,api.sdd.ptest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ec17833a462d6dafb4f7d575cb681b6,c3b2b855404251a3aa54493256021b6844f0a7128b977c3739115fa740fbc4b2,,ctls,api.sdd.ptest.npe.auspost.com.au,cloudfront,443,https://api.sdd.ptest.npe.auspost.com.au:443,https,,application/json,GET,18.66.112.25,/,968070783,,18.66.112.81,Amazon Web Services,1,False,True,,,
api.sdd.stest.npe.auspost.com.au,,403,23,,api.sdd.stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=sdd.stest.npe.auspost.com.au,sdd.stest.npe.auspost.com.au,api.sdd.stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,86a57cee8927346b1f4dc0643d5e7db7,9ce68f023aae7e051dc9963cddab5e16d78d646392fbdf165351e619fa244579,,ctls,api.sdd.stest.npe.auspost.com.au,cloudfront,443,https://api.sdd.stest.npe.auspost.com.au:443,https,,application/json,GET,13.32.27.64,/,968070783,,13.32.27.75,Amazon Web Services,1,False,True,,,
api.sds.auspost.com.au,,403,23,,api.sds.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-01-15T23:59:59Z,CN=sds.auspost.com.au,sds.auspost.com.au,api.sds.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4d2556e913e96a7837a1fcf663a7428c,2370ca2ce59ccdbce692a313e0ca59ced437e99ea0d1c47fe9728041d073bca4,,ctls,api.sds.auspost.com.au,cloudfront,443,https://api.sds.auspost.com.au:443,https,,application/json,GET,108.138.17.3,/,968070783,,108.138.17.77,Amazon Web Services,1,False,True,,,
api.sds.ptest.npe.auspost.com.au,,403,23,,api.sds.ptest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-15T23:59:59Z,CN=sds.ptest.npe.auspost.com.au,sds.ptest.npe.auspost.com.au,api.sds.ptest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b774a19d1d8171a1c858724aa452e83a,3cff034079ac741970a6a2b880c3e2e916754430e1a6bd459410e9ad6cc32f49,,ctls,api.sds.ptest.npe.auspost.com.au,cloudfront,443,https://api.sds.ptest.npe.auspost.com.au:443,https,,application/json,GET,13.32.121.53,/,968070783,,13.32.121.74,Amazon Web Services,1,False,True,,,
api.sds.stest.npe.auspost.com.au,,403,23,,api.sds.stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-01-15T23:59:59Z,CN=sds.stest.npe.auspost.com.au,sds.stest.npe.auspost.com.au,api.sds.stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,672319b11d42d2f2ddf807b8583a70ba,4a92cb7ad9c282ad53a936855f861d2462d0a0ebf3d34a9004632c71edabfc96,,ctls,api.sds.stest.npe.auspost.com.au,cloudfront,443,https://api.sds.stest.npe.auspost.com.au:443,https,,application/json,GET,18.66.112.93,/,968070783,,18.66.112.32,Amazon Web Services,1,False,True,,,
api.sdv.auspost.com.au,,403,23,,api.sdv.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=sdv.auspost.com.au,sdv.auspost.com.au,api.sdv.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,168b1b0952728c1d0fc4958868987746,8c1c42b25cc8a58a333cab1f7414985eb05a78a7c1f5f7db00704f56578f8f6e,,ctls,api.sdv.auspost.com.au,cloudfront,443,https://api.sdv.auspost.com.au:443,https,,application/json,GET,13.225.78.65,/,968070783,,13.225.78.46,Amazon Web Services,1,False,True,,,
api.sdv.stest.npe.auspost.com.au,,403,23,,api.sdv.stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-04-06T23:59:59Z,CN=sdv.stest.npe.auspost.com.au,sdv.stest.npe.auspost.com.au,api.sdv.stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1893aebdaa62050deacf887f0839a87e,7e75b35a468b15ef687ad99545a13b98de531a34db82d59d948e2c59b54174b9,,ctls,api.sdv.stest.npe.auspost.com.au,cloudfront,443,https://api.sdv.stest.npe.auspost.com.au:443,https,,application/json,GET,108.138.17.107,/,968070783,,108.138.17.60,Amazon Web Services,1,False,True,,,
api.support.policecheck.auspost.com.au,,403,23,,api.support.policecheck.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-08-26T23:59:59Z,CN=policecheck.auspost.com.au,policecheck.auspost.com.au,api.policecheck.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5f92b229bdb3ca2fb6d6a060f68a5720,57d86dcbab10ee366ba981b4315639cc4f08aa998f4bfd034f1c4e57bc02aa3e,,ctls,api.support.policecheck.auspost.com.au,cloudfront,443,https://api.support.policecheck.auspost.com.au:443,https,,application/json,GET,18.66.122.25,/,968070783,,18.66.122.128,Amazon Web Services,1,False,True,,,
api.trn-01.emr-p.gcp.auspost.com.au,403,403,134,,api.trn-01.emr-p.gcp.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T22:42:52Z,2023-07-30T22:42:51Z,CN=api.trn-01.emr-p.gcp.auspost.com.au,api.trn-01.emr-p.gcp.auspost.com.au,api.trn-01.emr-p.gcp.auspost.com.au,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,107550653cd2f921cfe1a79b9604fdda,aa593c45d09cf6fc26491ef6846137dfc9d6dcb086f00544c68db0d503a1c5ea,,ctls,api.trn-01.emr-p.gcp.auspost.com.au,google,443,https://api.trn-01.emr-p.gcp.auspost.com.au:443,https,,text/html,GET,35.201.94.219,/,1723221432,,35.201.94.219,HTTP/3,1,False,True,,,
api.tsp.identityservices-pdev.npe.auspost.com.au,ERROR: The request could not be satisfied,403,986,,api.tsp.identityservices-pdev.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-02T23:59:59Z,CN=api.tsp.identityservices-pdev.npe.auspost.com.au,api.tsp.identityservices-pdev.npe.auspost.com.au,api.tsp.identityservices-pdev.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4ad74c64eaade4a611a61595639ed587,e5a05466b979f93bc57fa4cb37ec743779405b17262bfc82e568d8d3b9d3b4a0,,ctls,api.tsp.identityservices-pdev.npe.auspost.com.au,cloudfront,443,https://api.tsp.identityservices-pdev.npe.auspost.com.au:443,https,CloudFront,text/html,GET,13.32.121.85,/,1284572965,,13.32.121.81,Amazon Web Services,20,False,True,,,
api.tsp.identityservices-ptest.npe.auspost.com.au,ERROR: The request could not be satisfied,403,986,,api.tsp.identityservices-ptest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=api.tsp.identityservices-ptest.npe.auspost.com.au,api.tsp.identityservices-ptest.npe.auspost.com.au,api.tsp.identityservices-ptest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2834339ca6b95cfd37d8487e704a06c6,b8a0a1782e2b3ad5f7555b3ea84d3a9f2869bc1e795b2c27cf95c6c458e1703a,,ctls,api.tsp.identityservices-ptest.npe.auspost.com.au,cloudfront,443,https://api.tsp.identityservices-ptest.npe.auspost.com.au:443,https,CloudFront,text/html,GET,143.204.89.74,/,1384664608,,143.204.89.106,Amazon Web Services,20,False,True,,,
api.tsp.identityservices-stest.npe.auspost.com.au,ERROR: The request could not be satisfied,403,986,,api.tsp.identityservices-stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=api.tsp.identityservices-stest.npe.auspost.com.au,api.tsp.identityservices-stest.npe.auspost.com.au,api.tsp.identityservices-stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f94b4affdd368a340e39e41628a106e6,e4de690c70b8d8ddeea72ac952ec018d646c57cbff4153792f982400875174e4,,ctls,api.tsp.identityservices-stest.npe.auspost.com.au,cloudfront,443,https://api.tsp.identityservices-stest.npe.auspost.com.au:443,https,CloudFront,text/html,GET,13.32.99.40,/,-2014776603,,13.32.99.84,Amazon Web Services,20,False,True,,,
api.tst-03.emr-np.gcp.auspost.com.au,403,403,134,,api.tst-03.emr-np.gcp.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T16:24:22Z,2023-08-02T16:24:21Z,CN=api.tst-03.emr-np.gcp.auspost.com.au,api.tst-03.emr-np.gcp.auspost.com.au,api.tst-03.emr-np.gcp.auspost.com.au,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a6b9dcfa7509bbf721c02a1a6fbeccd0,285755db3d4df9692fb0ad673c96185f0ffec0c2bec06e89d0a741a75207343d,,ctls,api.tst-03.emr-np.gcp.auspost.com.au,google,443,https://api.tst-03.emr-np.gcp.auspost.com.au:443,https,,text/html,GET,34.117.7.242,/,1723221432,,34.117.7.242,HTTP/3,1,False,True,,,
api.vtest-01.emr-np.gcp.auspost.com.au,403 Forbidden,403,295,,api.vtest-01.emr-np.gcp.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T16:48:18Z,2023-06-12T16:48:17Z,CN=api.vtest-01.emr-np.gcp.auspost.com.au,api.vtest-01.emr-np.gcp.auspost.com.au,api.vtest-01.emr-np.gcp.auspost.com.au,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,59424ae574aa0e4223243cb3e1b6054f,5d4f7286f679e18db842908514578a997a548f0048d880dd5860695233ccccca,,ctls,api.vtest-01.emr-np.gcp.auspost.com.au,google,443,https://api.vtest-01.emr-np.gcp.auspost.com.au:443,https,Google Frontend,text/html,GET,34.120.24.94,/,298740160,,34.120.24.94,HTTP/3,11,False,True,,,
api.wfv.identityservice-pdev.npe.auspost.com.au,ERROR: The request could not be satisfied,502,507,,api.wfv.identityservice-pdev.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,676a1ecae327919f68679b7396df10c2,1ed0ed7500c298877e809db432cb69bebc04c857c5c3f013fe4d92df0c99a9b0,,ctls,api.wfv.identityservice-pdev.npe.auspost.com.au,cloudfront,443,https://api.wfv.identityservice-pdev.npe.auspost.com.au:443,https,CloudFront,text/html,GET,52.222.214.100,/,2021035674,,2600:9000:223d:200:7:5f39:1940:93a1,Amazon Web Services,16,False,True,,,
api.wfv.identityservice-ptest.npe.auspost.com.au,ERROR: The request could not be satisfied,502,507,,api.wfv.identityservice-ptest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,676a1ecae327919f68679b7396df10c2,1ed0ed7500c298877e809db432cb69bebc04c857c5c3f013fe4d92df0c99a9b0,,ctls,api.wfv.identityservice-ptest.npe.auspost.com.au,cloudfront,443,https://api.wfv.identityservice-ptest.npe.auspost.com.au:443,https,CloudFront,text/html,GET,18.66.97.112,/,1474432951,,2600:9000:223c:e00:1c:416e:7c00:93a1,Amazon Web Services,16,False,True,,,
api.wfv.identityservice-stest.npe.auspost.com.au,ERROR: The request could not be satisfied,502,507,,api.wfv.identityservice-stest.npe.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-pdev.npe.auspost.com.au,api.wfv.identityservice-stest.npe.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,676a1ecae327919f68679b7396df10c2,1ed0ed7500c298877e809db432cb69bebc04c857c5c3f013fe4d92df0c99a9b0,,ctls,api.wfv.identityservice-stest.npe.auspost.com.au,cloudfront,443,https://api.wfv.identityservice-stest.npe.auspost.com.au:443,https,CloudFront,text/html,GET,13.32.99.101,/,462304421,,2600:9000:2251:4600:14:5293:dd00:93a1,Amazon Web Services,16,False,True,,,
api.wfv.identityservice.auspost.com.au,ERROR: The request could not be satisfied,502,951,,api.wfv.identityservice.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-02-19T23:59:59Z,CN=wfv.identityservice.auspost.com.au,wfv.identityservice.auspost.com.au,workforceverification.identityservice.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d845e34f0a1677f6eb965341cd7edb95,92a0dfe2d8450277e3b5309d6b54f121924bc94501ac1750f132878666025182,,ctls,api.wfv.identityservice.auspost.com.au,cloudfront,443,https://api.wfv.identityservice.auspost.com.au:443,https,CloudFront,text/html,GET,13.32.99.34,/,375728717,,2600:9000:2251:4600:17:5df4:4cc0:93a1,Amazon Web Services,20,False,True,,,
api16-normal-aion-useast5.policecheck.auspost.com.au,National Police Check Service,200,6339,https://tpc.googlesyndication.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://api16-normal-aion-useast5.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
apiagw.policecheck.auspost.com.au,National Police Check Service,200,6339,https://s3.ap-southeast-2.amazonaws.com/npcs-temp-doc-uploads-dev,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apiagw.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.20,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
apialpha-awspaymentsstorage.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.auspost.com.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apialpha-awspaymentsstorage.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
apiexchange-csimgshare.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.gstatic.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apiexchange-csimgshare.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.20,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
apimember.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.digitalid.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apimember.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
apiteam-customersimg-site.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.storm.team,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apiteam-customersimg-site.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.165.183.50,/,1766035889,https://verify.auspost.com.au/,18.165.183.67,HSTS,191,False,True,,,
apiteam-devdb1static-clients-stats-corp.policecheck.auspost.com.au,National Police Check Service,200,6339,https://assets.adobedtm.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://apiteam-devdb1static-clients-stats-corp.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
app-www.policecheck.auspost.com.au,National Police Check Service,200,6339,https://cdn4.mxpnl.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://app-www.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
app.add-plus-dev-01.auspost.com.au,ERROR; The request could not be satisfied,400,491,,app.add-plus-dev-01.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T01:16:41Z,2024-05-04T01:16:41Z,"CN=add-plus-dev-01.auspost.com.au, serialNumber=28 864 970 579, businessCategory=Government Entity, O=Australian Postal Corporation, jurisdictionCountry=AU, L=Melbourne, ST=Victoria, C=AU, businessCategory=Government Entity, jurisdictionCountry=AU",add-plus-dev-01.auspost.com.au,agencyapi.add-plus-dev-01.auspost.com.au,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",dfe2d47886cbdbb480ae92969a2c4f59,2533d4af428f82ec3049bf5fe53c17c441ff0518bd01581c5619ec5a4572ab54,,ctls,app.add-plus-dev-01.auspost.com.au,cloudfront,443,https://app.add-plus-dev-01.auspost.com.au:443,https,CloudFront,text/html,GET,13.32.121.16,/,-678999558,,13.32.121.78,HSTS,1,False,True,Australian Postal Corporation,,
app.add-plus-ptest-01.auspost.com.au,ERROR; The request could not be satisfied,400,491,,app.add-plus-ptest-01.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-20T05:37:37Z,2023-05-20T05:37:37Z,"CN=add-plus-ptest-01.auspost.com.au, serialNumber=28 864 970 579, businessCategory=Government Entity, O=Australian Postal Corporation, jurisdictionCountry=AU, L=Melbourne, ST=Victoria, C=AU, businessCategory=Government Entity, jurisdictionCountry=AU",add-plus-ptest-01.auspost.com.au,agencyapi.add-plus-ptest-01.auspost.com.au,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",edfa6ae818c4493ce08f966ebd515940,661b403cc396f07fb81328205c4c22aeb76c544cb157ea0eef82856d60e13aac,,ctls,app.add-plus-ptest-01.auspost.com.au,cloudfront,443,https://app.add-plus-ptest-01.auspost.com.au:443,https,CloudFront,text/html,GET,108.138.7.58,/,-678999558,,108.138.7.82,HSTS,1,False,True,Australian Postal Corporation,,
app.add-plus-ptest-02.auspost.com.au,ERROR; The request could not be satisfied,400,491,,app.add-plus-ptest-02.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-23T02:25:17Z,2023-06-23T02:25:17Z,"CN=add-plus-ptest-02.auspost.com.au, serialNumber=28 864 970 579, businessCategory=Government Entity, O=Australian Postal Corporation, jurisdictionCountry=AU, L=Melbourne, ST=Victoria, C=AU, businessCategory=Government Entity, jurisdictionCountry=AU",add-plus-ptest-02.auspost.com.au,agencyapi.add-plus-ptest-02.auspost.com.au,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e77cc3788b4b18c6ba10049df531e476,1dcbfde30bab4108282d195ad3931b6891ced2cff0f68f4d1b7416e29f29daa1,,ctls,app.add-plus-ptest-02.auspost.com.au,cloudfront,443,https://app.add-plus-ptest-02.auspost.com.au:443,https,CloudFront,text/html,GET,18.66.97.13,/,-678999558,,18.66.97.107,HSTS,1,False,True,Australian Postal Corporation,,
