new,host,mx,soa,txt,status_code,a,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,caa
[x],cobrandtestsgw.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.66,,,,,,,,
[x],colorado.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],comanche.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.148,,,,,,,,
[x],companyaccounts.marriott.com,,"ns37.domaincontrol.com, dns.jomax.net",,NOERROR,,,companyaccounts.marriott.lacek.net,,,,,,
[x],concur.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],confluence.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],confluence1sb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.1.174,,,,,,True,172.20.1.174,
[x],confluence2sb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.1.205,,,,,,True,172.20.1.205,
[x],confluencesb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.3.157,,,,,,True,172.20.3.157,
[x],content.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.30,,,,,,,,
[x],contentportal.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],contentportalauth.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],contentportaldev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatedeals.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,corpdealdev.wpengine.com,True,google,,,,
[x],corporatedeals3z.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedeals7k.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedeals7q.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsad.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsaj.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsajq.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsau.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsbe.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsdp.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealset.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsg5.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsgov.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsku.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsq1z.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsq5.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealsse.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatedealssr.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,multisiteprod.wpengine.com,True,google,,,,
[x],corporatehost.10.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.11.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.12.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.13.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.14.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.16.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.17.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.18.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.19.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.2.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.20.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.21.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.22.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.23.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.25.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.26.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.27.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.28.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.3.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.5.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.6.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.7.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],corporatehost.9.static.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],couchbase-ram-e2e.ose-perf2.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],courtyard.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.10, 141.193.213.11",,wp.wpenginepowered.com,,,,,,
[x],cpp.marriott.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",,NOERROR,"85.222.140.11, 85.222.140.6, 85.222.140.10",,"cpp.marriott.com.00d4x000005qjl1eag.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,
[x],cppqa.marriott.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",,NOERROR,"85.222.140.10, 85.222.140.6, 85.222.140.11",,"cppqa.marriott.com.00d4x000005qjl1eag.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,
[x],cppuat.marriott.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",,NOERROR,"85.222.140.6, 85.222.140.11, 85.222.140.10",,"cppuat.marriott.com.00d4x000005qjl1eag.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,
[x],credit-card-offers.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.223.171.80, 100.20.100.139",,"credit-card-offers.marriott.lacek.net, mar-app-balancer-973975381.us-west-2.elb.amazonaws.com",,,,,,
[x],credit-cards.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.223.171.80, 100.20.100.139",,"credit-cards.marriott.lacek.net, mar-app-balancer-973975381.us-west-2.elb.amazonaws.com",,,,,,
[x],crowd.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.2.113,,,,,,True,172.20.2.113,
[x],crowdsb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.1.235,,,,,,True,172.20.1.235,
[x],crramstarwood.marriott.co.uk,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,10.224.211.111,,,,,,True,10.224.211.111,
[x],cruise-with-points.marriott.com,mail.wth.com,"ns-1833.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",v=spf1 redirect=wth.com,NOERROR,45.60.121.26,,cwp-marriott.wthsites.com,True,incapsula,,,,
[x],cwp.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.192.152.75,,"cn-cwp.marriott.com.edgekey.net, cn-cwp.marriott.com.edgekey.net.globalredir.akadns.net, e2889.x.akamaiedge.net",,,,,,
[x],da-test.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],da.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.199.122,,,,,,,,
[x],dataconnect.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,162.130.114.35,,,,,,,,
[x],db.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],dcfgatewaytst1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.124.24,,apcgatewaytst1.marriott.com,,,,,,
[x],deloitte.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],delta-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,wp.wpenginepowered.com,,,,,,
[x],deltahotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.10, 141.193.213.11",,wp.wpenginepowered.com,,,,,,
[x],demo-stay.starwoodhotels.com,,,,NOERROR,,,,,,,,,
[x],dev-expediaclient.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],dev-oic-mipaasiaasservices-iam.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.50.171,"2a02:26f0:3500:586::15e4, 2a02:26f0:3500:580::15e4","dev-oic-mipaasiaasservices-iam.marriott.com.edgekey.net, e5604.dscx.akamaiedge.net",,,,,,
[x],dev-oic-mipaasiaasservices.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.36.236.241,"2a02:26f0:6c00:1b2::15e4, 2a02:26f0:6c00:19b::15e4","dev-oic-mipaasiaasservices.marriott.com.edgekey.net, e5604.dscx.akamaiedge.net",,,,,,
[x],dev.journey.ritzcarlton.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.57.193,,"pre-prod.journey.ritzcarlton.com.edgekey.net, e7407.b.akamaiedge.net",,,,,,
[x],dev.marrtool.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.223.9.128, 44.213.171.22","2600:1f18:45d0:603:7129:81f2:335d:15f7, 2600:1f18:45d0:600:c070:726a:13e0:af5",marrtool-elb-prod-w1-2076749034.us-east-1.elb.amazonaws.com,,,,,,
[x],dev.meetingimpactreport.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],dev.residenceinn.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],dev.residentialtoolkit.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],dev.rh.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,23.253.208.160,,,,,,,,
[x],dev.ritzcarlton.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.197.131.239,,"preprod.ritzcarlton.com.edgekey.net, e7407.b.akamaiedge.net",,,,,,
[x],dev1-channel-portal.hvmi.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.50.171,,"dev1-channel-portal.hvmi.marriott.com.edgekey.net, e5604.x.akamaiedge.net",,,,,,
[x],dev1.hvmi.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.70.84.122,"2a02:26f0:e8:88d::4230, 2a02:26f0:e8:885::4230","dev1.hvmi.marriott.com.edgekey.net, e16944.dscx.akamaiedge.net",,,,,,
[x],dev2.webhook.hvmi.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.14.157.29,,"dev2.webhook.hvmi.marriott.com.edgekey.net, e5604.x.akamaiedge.net",,,,,,
[x],dev2aic-mipaasiaasservices.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.37.50.171,"2a02:26f0:3500:586::15e4, 2a02:26f0:3500:580::15e4","dev2aic-mipaasiaasservices.marriott.com.edgekey.net, e5604.dscx.akamaiedge.net",,,,,,
[x],devcas.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],developer.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],device-uat.marriott.com,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,52.201.95.33,,"ds1352.awmdm.com, us08ugroup1.awmdm.com",,,"ns-1235.awsdns-26.org, ns-1766.awsdns-28.co.uk, ns-187.awsdns-23.com, ns-899.awsdns-48.net",,,
[x],device.marriott.com,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",,NOERROR,44.194.140.50,,"ds1251.awmdm.com, us08pgroup1.awmdm.com",,,,,,
[x],devowa.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],devportalgatewaypreprod.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"62.115.252.40, 62.115.252.65","2001:2030:21::3e73:fc41, 2001:2030:21::3e73:fc28","devportalgatewaypreprod.marriott.com.edgekey.net, e89579.dscx.akamaiedge.net",,,,,,
[x],devportalgatewayprod.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.81.111.139,"2a02:26f0:d8:108f::20a3, 2a02:26f0:d8:109f::20a3","devportalgatewayprod.marriott.com.edgekey.net, e8355.dscx.akamaiedge.net",,,,,,
[x],devtest1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.93,,,,,,,,
[x],devtest2.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],devtools.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],dgp.marriott.com,,"ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"52.222.139.122, 52.222.139.100, 52.222.139.116, 52.222.139.10",,"dgp.claresco.com, d2bpy207at6ofh.cloudfront.net",True,cloudfront,"ns-107.awsdns-13.com, ns-1314.awsdns-36.org, ns-1918.awsdns-47.co.uk, ns-574.awsdns-07.net",,,
[x],dialin.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],digitalmetrics.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],digitalsalessolution.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,54.227.250.127,,,,,,,,
[x],digitalservices.marriott.com,,"ns3.claresco.com, sysadmin.claresco.com",,NOERROR,142.254.5.66,,"digitalservices.claresco.com, arcite.claresco.com",,,,,,
[x],discover-design-hotels.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],discoverycaferm.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.123,,,,,,,,
[x],discoverycaferm82.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],disney.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],dnd.extrnal.validation.test.cert.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],docs.cloud.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,52.2.111.165,,tf-lb-20180918162134142500000004-1881730726.us-east-1.elb.amazonaws.com,,,,,,
[x],dsmportal.marriott.com,,"ns3.claresco.com, sysadmin.claresco.com",,NOERROR,142.254.5.66,,"dsmportal.claresco.com, arcite.claresco.com",,,,,,
[x],dtr.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.1.4,,,,,,True,172.20.1.4,
[x],eaa-prod13.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],eataroundtown.marriott.com,,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,199.232.17.245,,sni.rewardsnetwork.map.fastly.net,True,fastly,,,,
[x],ebill.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],eclm-test-automated-external-1117.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],eclm-test-uat001-talib308-2007.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],eclm-test-uat2b-external-talib308-1108.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],ecuador.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,explore.marriott.com,,,,,,
[x],efast.marriott.com,,"ns3.claresco.com, sysadmin.claresco.com",,NOERROR,142.254.5.35,,"efast.claresco.com, verges.claresco.com",,,,,,
[x],eidhelp.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"18.208.74.22, 44.195.143.66, 44.210.211.113, 44.196.208.147, 184.72.97.159, 44.206.77.17",,marriott-us-east-prod-deliverylb-1405241380.us-east-1.elb.amazonaws.com,,,,,,
[x],eleganthotels.com,mail.marriott.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com","MS=ms75878018, v=spf1 include:spf.marriott.com -all",NOERROR,52.21.50.234,,,,,"ns-cloud-c1.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c4.googledomains.com",,,
[x],element-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],elite-achievement.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"100.20.100.139, 34.223.171.80",,"elite-achievement.marriott.lacek.net, mar-app-balancer-973975381.us-west-2.elb.amazonaws.com",,,,,,
[x],elsalvador.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],elws.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],emea.globalspa.marriott.com,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,NOERROR,"54.72.203.249, 52.49.51.38",,b4t-vpc2-alb-obxemea-1918348099.eu-west-1.elb.amazonaws.com,,,,,,
[x],emea.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.201.253.11,"2a02:26f0:480:998::20a3, 2a02:26f0:480:985::20a3","www.emea.marriott.com.edgekey.net, e8355.dscx.akamaiedge.net",,,,,,
[x],empleo.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,careersmarrint.wpengine.com,True,google,,,,
[x],employment.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],empowercrisdev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],engage.aries-prodreplica.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engage.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engage.mi-ramtest003.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engage.mi-ramtest006.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.0.176,,,,,,True,172.20.0.176,
[x],engage.miram-uat01.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engage.ram-preprod.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engage.uat03.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engagecris.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engagecrisdev.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"52.203.135.234, 44.213.210.231",,eaa-uat2-2067600640.us-east-1.elb.amazonaws.com,,,,,,
[x],engagecrisperf.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engagedev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.124.215,,,,,,,,
[x],engageproperty.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],engagepropertyperf.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],enrollments-api-perf1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enrollments-api-prod10.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enrollments-api-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enrollments-api-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enrollments-api-uat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enrollments.api-prodr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enterprise-auth-app-api-eaaperf1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enterprise-auth-app-api-eaaprod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enterprise-auth-app-api-eaaprod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],enterprise-auth-app-api-eaauat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
