input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tls_subject_org_,csp_domains_,tls_wildcard_certificate
admin1-sncvpn03.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://admin1-sncvpn03.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.19.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
admin9.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://admin9.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
adminpane3vtndb01.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://adminpane3vtndb01.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
adminprod-accesshost-sso-miembros.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://adminprod-accesshost-sso-miembros.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
adminteam-new-static.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://adminteam-new-static.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.19.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
adobedev.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://adobedev.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.19.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
aet-0-2-2.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://aet-0-2-2.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
aet-4-3-2.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://aet-4-3-2.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
aet-5-2-1.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://aet-5-2-1.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
aexgro246segmente.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://aexgro246segmente.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.19.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
afc-6-41-5-10.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,443,https://afc-6-41-5-10.identity.goodrx.com:443,https,AmazonS3,text/html,GET,104.18.19.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:12be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
afs.goodrx.com,Duty,200,1929,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://afs.goodrx.com:80,http,cloudflare,text/html,GET,104.18.24.229,/,1130044992,http://afs.goodrx.com/User/login,2606:4700::6812:19e5,ThinkPHP,12,False,True,,,,,,,,,,,,,,,,,,,,
assets.goodrx.com,,403,243,AS16509,AS16509,Unknown,52.216.192.0/22,,80,http://assets.goodrx.com:80,http,AmazonS3,application/xml,GET,52.216.176.29,/,1686491189,,52.217.161.248,Amazon Web Services,2,False,,,,,,,,,,,,,,,,,,,,,
cdn.goodrx.com,,403,255,AS16509,AMAZON-02,US,13.249.96.0/20,cloudfront,80,http://cdn.goodrx.com:80,http,AmazonS3,application/xml,GET,13.249.12.127,/,2092784530,,2600:9000:225b:6e00:1d:4a87:cfc0:21,Amazon Web Services,2,False,True,,,,,,,,,,,,,,,,,,,,
cloud.contact.goodrx.com,403 - Forbidden: Access is denied.,403,1233,AS14340,SALESFORCE,US,128.245.0.0/16,,80,http://cloud.contact.goodrx.com:80,http,,text/html,GET,128.245.192.206,/,1631801191,,128.245.192.206,,30,False,,,,,,,,,,,,,,,,,,,,,
docs.goodrx.com,Error 404 (Not Found)!!1,404,1561,AS15169,GOOGLE,US,216.239.56.0/22,,80,http://docs.goodrx.com:80,http,ghs,text/html,GET,216.239.32.21,/,302920777,,2001:4860:4802:32::15,,12,False,,,,,,,,,,,,,,,,,,,,,
grxblog.goodrx.com,403 Forbidden,403,548,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.80.0.0/12,google,443,https://grxblog.goodrx.com:443,https,nginx,text/html,GET,34.83.85.203,/,586998417,,34.83.85.203,Nginx,14,False,True,grxblog.goodrx.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T20:26:25Z,2023-07-05T20:26:24Z,CN=grxblog.goodrx.com,grxblog.goodrx.com,grxblog.goodrx.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,049b453bea641a72aa8d02e6a6fc6662,aa977f6e447fed2f91a4b77a1034b2db5f802899e3367c77aad031ec28fd805b,ctls,grxblog.goodrx.com,,,
https://ad-delivery.net,,200,1139,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://ad-delivery.net:80,http,cloudflare,application/xml,GET,104.26.3.70,/,2028370544,,2606:4700:20::681a:346,Cloudflare,1,False,True,,,,,,,,,,,,,,,,,,,,
https://adservice.google.co.in,Error 404 (Not Found)!!1,404,1561,AS15169,GOOGLE,US,142.250.0.0/15,,80,http://adservice.google.co.in:80,http,,text/html,GET,142.250.186.162,/,302920777,,2a00:1450:4001:810::2002,,12,False,,,,,,,,,,,,,,,,,,,,,
https://adservice.google.com.au,Error 404 (Not Found)!!1,404,1561,AS15169,GOOGLE,US,172.217.0.0/19,,80,http://adservice.google.com.au:80,http,,text/html,GET,172.217.16.194,/,302920777,,2a00:1450:4001:803::2002,,12,False,,,,,,,,,,,,,,,,,,,,,
https://bcg.coupons.com,,403,844,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,incapsula,80,http://bcg.coupons.com:80,http,,text/html,GET,107.154.132.4,/,-614113986,,107.154.132.4,Imperva,1,False,True,,,,,,,,,,,,,,,,,,,,
https://c.evidon.com,,200,23,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,,80,http://c.evidon.com:80,http,AkamaiNetStorage,text/html,GET,95.101.111.139,/,,,95.101.111.170,,1,False,,,,,,,,,,,,,,,,,,,,,
https://cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://cdnjs.cloudflare.com:80,http,cloudflare,text/html,GET,104.17.25.14,/,2023033722,,2606:4700::6811:180e,HTTP/3,169,False,True,,,,,,,,,,,,,,,,,,,,
https://datawrapper.dwcdn.net,,200,36,AS13335,CLOUDFLARENET,US,172.68.28.0/24,cloudflare,80,http://datawrapper.dwcdn.net:80,http,cloudflare,text/html,GET,172.67.29.106,/,-2070533457,,2606:4700:10::6816:18f5,Cloudflare,5,False,True,,,,,,,,,,,,,,,,,,,,
https://ecp-prd-data.s3.us-west-2.amazonaws.com,,403,243,AS16509,AS16509,Unknown,52.219.16.0/22,,80,http://ecp-prd-data.s3.us-west-2.amazonaws.com:80,http,AmazonS3,application/xml,GET,52.218.229.97,/,-1578103195,,52.92.210.154,Amazon Web Services,2,False,,,,,,,,,,,,,,,,,,,,,
https://js.appboycdn.com,,403,243,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://js.appboycdn.com:80,http,cloudflare,application/xml,GET,104.17.218.31,/,-2543787,,2606:4700::6811:da1f,Cloudflare,2,False,True,,,,,,,,,,,,,,,,,,,,
https://js.stripe.com,,403,33,AS54113,FASTLY,US,151.101.8.0/22,fastly,80,http://js.stripe.com:80,http,Varnish,text/plain,GET,151.101.0.176,/,-809566741,,151.101.192.176,Varnish,1,False,True,,,,,,,,,,,,,,,,,,,,
https://maxcdn.bootstrapcdn.com,The Tudors,200,204,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://maxcdn.bootstrapcdn.com:80,http,cloudflare,text/html,GET,104.18.10.207,/,453686924,,2606:4700::6812:bcf,HTTP/3,9,False,True,,,,,,,,,,,,,,,,,,,URL='https://www.bootstrapcdn.com/',
https://optimizely-edge.com,,403,243,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://optimizely-edge.com:80,http,cloudflare,application/xml,GET,104.17.170.36,/,-783404765,,2606:4700::6811:aa24,HTTP/3,2,False,True,,,,,,,,,,,,,,,,,,,,
https://optimizely.s3.amazonaws.com,,403,243,AS16509,AS16509,Unknown,52.216.192.0/22,,80,http://optimizely.s3.amazonaws.com:80,http,AmazonS3,application/xml,GET,52.216.168.43,/,751124964,,52.217.102.180,Amazon Web Services,2,False,,,,,,,,,,,,,,,,,,,,,
https://p.adsymptotic.com,503 Service Temporarily Unavailable,503,564,AS13335,CLOUDFLARENET,US,172.68.28.0/24,cloudflare,80,http://p.adsymptotic.com:80,http,cloudflare,text/html,GET,172.67.201.73,/,,,104.21.60.205,HTTP/3,13,False,True,,,,,,,,,,,,,,,,,,,,
https://pixel.sbal4kp.com,,200,,AS16509,AS16509,Unknown,34.208.0.0/12,,80,http://pixel.sbal4kp.com:80,http,,text/html,GET,34.208.236.140,/,1274734426,,44.229.114.101,,1,False,,,,,,,,,,,,,,,,,,,,,
https://platform.twitter.com,,403,243,AS15133,EDGECAST,US,93.184.220.0/22,,80,http://platform.twitter.com:80,http,AmazonS3,application/xml,GET,93.184.220.66,/,-1306401014,,2606:2800:234:59:254c:406:2366:268c,Amazon Web Services,2,False,,,,,,,,,,,,,,,,,,,,,
https://sc.iasds01.com,,200,43,AS16509,AS16509,Unknown,52.16.0.0/14,,80,http://sc.iasds01.com:80,http,nginx,image/gif,GET,52.16.98.103,/,-1840324437,,52.212.231.135,Nginx,1,False,,,,,,,,,,,,,,,,,,,,,
https://secure.gravatar.com,Gravatar - Globally Recognized Avatars,200,83580,AS2635,AUTOMATTIC,US,192.0.64.0/18,,80,http://secure.gravatar.com:80,http,nginx,text/html,GET,192.0.73.2,/,73337656,,2a04:fa87:fffe::c000:4902,WordPress,741,False,,,,,,,,,,,,,,,,,,,,apis.google.com/js/,
https://trc.lhmos.com,,200,38,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.102.0.0/15,google,80,http://trc.lhmos.com:80,http,,text/plain,GET,34.102.246.198,/,2093499078,,34.102.246.198,Google Cloud CDN,1,False,True,,,,,,,,,,,,,,,,,,,,
https://videos-cloudflare.jwpsrv.com,,200,2,AS13335,CLOUDFLARENET,US,172.64.192.0/20,cloudflare,80,http://videos-cloudflare.jwpsrv.com:80,http,cloudflare,text/plain,GET,172.64.152.181,/,1361043040,,2606:4700:4400::ac40:98b5,Cloudflare,1,False,True,,,,,,,,,,,,,,,,,,,,
https://videos-fms.jwpsrv.com,403 Forbidden,403,425,AS54113,FASTLY,US,146.75.112.0/21,fastly,80,http://videos-fms.jwpsrv.com:80,http,Varnish,text/html,GET,146.75.118.114,/,1484593525,,2a04:4e42:8e::626,Varnish,18,False,True,,,,,,,,,,,,,,,,,,,,
https://www.recaptcha.net,Not Found,404,141,AS15169,GOOGLE,US,142.250.0.0/15,,80,http://www.recaptcha.net:80,http,GSE,text/html,GET,142.250.184.227,/,463625402,,2a00:1450:4001:811::2003,OpenGSE,10,False,,,,,,,,,,,,,,,,,,,,,
hub-dev.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://hub-dev.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
hubble-samba-perf-if.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://hubble-samba-perf-if.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.19.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
i41.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://i41.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:12be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iad2s2-chalkboard.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iad2s2-chalkboard.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iad2s3-chalkboard.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iad2s3-chalkboard.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iad2s4-oo.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iad2s4-oo.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:12be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iad2v3-cmws.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iad2v3-cmws.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.19.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iad2v3.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iad2v3.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,-738705486,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iadqa-iadsdk.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iadqa-iadsdk.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:13be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
iauth.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://iauth.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:12be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
ibm-power-systems-cc.identity.goodrx.com,GoodRx - Error,200,187700,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,cloudflare,80,http://ibm-power-systems-cc.identity.goodrx.com:80,http,AmazonS3,text/html,GET,104.18.18.190,/,,https://blocked.goodrx.com/,2606:4700::6812:12be,HSTS,122,False,True,blocked.goodrx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=blocked-staging.goodrx.com,blocked-staging.goodrx.com,blocked.goodrx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cf7a3c0bf8c767a9229aa62f8f05787f,c339362f825807d34f41fa7b463e2c1ff22987a1965181fb8a92022f62eb3852,ctls,blocked.goodrx.com,,,
